┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│      9 │    broyden3d │   1000 │  1.55e-06 │  1.04e-02 │      5 │      5 │      0 │      4 │  9.30e-02 │ first_order │
│     10 │     broydn7d │   1000 │  1.54e+02 │  3.33e-02 │    368 │     66 │      0 │     67 │  7.61e+00 │ first_order │
│     11 │       brybnd │   1000 │  1.18e-02 │  8.06e-01 │      6 │      6 │      0 │      5 │  1.80e-01 │ first_order │
│     12 │     chainwoo │   1000 │  3.93e+03 │  5.54e+01 │      8 │      8 │      0 │      7 │  1.79e-01 │ first_order │
│     13 │     chnrosnb │   1000 │  9.11e+02 │  3.90e+00 │     25 │     14 │      0 │     12 │  4.71e-01 │ first_order │
│     14 │     clplatea │    961 │ -1.15e-02 │  1.70e-06 │      7 │      7 │      0 │      6 │  1.36e+00 │ first_order │
│     15 │     clplateb │    961 │ -5.30e-03 │  6.04e-07 │      5 │      5 │      0 │      4 │  1.20e+00 │ first_order │
│     16 │     clplatec │    961 │ -5.05e-03 │  7.94e-05 │     33 │     60 │      0 │     31 │  8.11e+00 │    not_desc │
│     17 │       cosine │   1000 │ -9.99e+02 │  1.53e-03 │      9 │      9 │      0 │      8 │  5.90e-02 │ first_order │
│     18 │     cragglvy │   1000 │  3.89e+02 │  3.96e+01 │      9 │      9 │      0 │      8 │  1.37e-01 │ first_order │
│     19 │    cragglvy2 │   1000 │  3.22e+02 │  3.89e+01 │      9 │      9 │      0 │      8 │  1.16e-01 │ first_order │
│     20 │        curly │   1000 │ -1.00e+05 │  6.08e-03 │     23 │     13 │      0 │     12 │  2.85e+01 │ first_order │
│     21 │      curly10 │   1000 │ -1.00e+05 │  6.08e-03 │     23 │     13 │      0 │     12 │  2.87e+01 │ first_order │
│     22 │      curly20 │   1000 │ -1.00e+05 │  1.05e-02 │     49 │     23 │      0 │     22 │  5.32e+01 │ first_order │
│     23 │      curly30 │   1000 │ -1.00e+05 │  2.86e-02 │     54 │     24 │      0 │     25 │  5.03e+01 │ first_order │
│     24 │     dixmaane │    999 │  1.00e+00 │  1.46e-02 │     56 │     19 │      0 │     20 │  1.52e+00 │ first_order │
│     25 │     dixmaanf │    999 │  1.07e+00 │  1.25e-01 │      8 │      8 │      0 │      7 │  2.79e-01 │ first_order │
│     26 │     dixmaang │    999 │  1.31e+00 │  3.63e-01 │      8 │      8 │      0 │      7 │  2.50e-01 │ first_order │
│     27 │     dixmaanh │    999 │  2.46e+00 │  1.16e+00 │      8 │      8 │      0 │      7 │  2.43e-01 │ first_order │
│     28 │     dixmaani │    999 │  1.45e+00 │  1.86e-01 │     60 │     19 │      0 │     20 │  2.07e+00 │ first_order │
│     29 │     dixmaanj │    999 │  1.27e+00 │  2.23e-01 │      8 │      8 │      0 │      7 │  3.76e-01 │ first_order │
│     30 │     dixmaank │    999 │  1.77e+00 │  5.37e-01 │      8 │      8 │      0 │      7 │  3.43e-01 │ first_order │
│     31 │     dixmaanl │    999 │  3.50e+00 │  1.44e+00 │      8 │      8 │      0 │      7 │  3.07e-01 │ first_order │
│     32 │     dixmaanm │    999 │  1.00e+00 │  1.14e-02 │      7 │      7 │      0 │      6 │  2.00e+00 │ first_order │
│     33 │     dixmaann │    999 │  1.12e+00 │  7.44e-02 │      8 │      8 │      0 │      7 │  9.38e-01 │ first_order │
│     34 │     dixmaano │    999 │  1.21e+00 │  1.30e-01 │      8 │      8 │      0 │      7 │  8.16e-01 │ first_order │
│     35 │     dixmaanp │    999 │  1.59e+00 │  3.60e-01 │      8 │      8 │      0 │      7 │  7.37e-01 │ first_order │
│     36 │     dixon3dq │   1000 │  2.35e-08 │  1.46e-04 │     11 │     11 │      0 │     10 │  2.83e+00 │ first_order │
│     37 │      dqdrtic │   1000 │  8.90e+00 │  1.29e+01 │      3 │      3 │      0 │      2 │  1.40e-02 │ first_order │
│     38 │       dqrtic │   1000 │  2.00e+09 │  7.23e+06 │     16 │     16 │      0 │     15 │  5.80e-02 │ first_order │
│     39 │      edensch │   1000 │  6.00e+03 │  1.37e-01 │      6 │      6 │      0 │      5 │  7.90e-02 │ first_order │
│     40 │          eg2 │   1000 │ -9.99e+02 │  1.13e-01 │      3 │      3 │      0 │      2 │  1.50e-02 │ first_order │
│     41 │      engval1 │   1000 │  1.11e+03 │  1.11e+00 │      6 │      6 │      0 │      5 │  4.80e-02 │ first_order │
│     42 │     errinros │   1000 │  5.48e+02 │  7.42e+01 │      8 │      8 │      0 │      7 │  2.60e-01 │ first_order │
